Cleanup_ID,Country,State,Zone,GPS,Cleanup_type,Cleanup_date,Animal,Animal_Status,
6265,United States,"Florida, USA","Charlotte Harbor, FL, USA","26.953014608363, -82.062549591064",land,09/16/2016,crab,dead,
6267,United States,"Florida, USA","Harbour Heights, FL 33983, USA","26.988997386624, -81.994678974152",land,09/17/2016,horseshoe crab,dead,
6270,United States,"California, USA","Marin County, CA, USA","38.108597087346, -122.51473905468",land,09/16/2016,squirrel,dead,
6270,United States,"California, USA","Marin County, CA, USA","38.108597087346, -122.51473905468",land,09/16/2016,crow,dead,
6270,United States,"California, USA","Marin County, CA, USA","38.108597087346, -122.51473905468",land,09/16/2016,rat,dead,
6277,United States,"California, USA","Mill Valley, CA 94941, USA","37.893212918405, -122.5249244232",land,09/17/2016,deer leg,dead,
6277,United States,"California, USA","Mill Valley, CA 94941, USA","37.893212918405, -122.5249244232",land,09/17/2016,shrimp,dead,
6277,United States,"California, USA","Mill Valley, CA 94941, USA","37.893212918405, -122.5249244232",land,09/17/2016,raccoon skull,dead,
6278,United States,"California, USA","Belvedere Tiburon, CA, USA","37.878740828056, -122.47326850891",land,09/17/2016,jelly fish,dead,
6279,United States,"California, USA","Marin County, CA, USA","37.824232207484, -122.50872012395",land,09/17/2016,gull,dead,
6281,United States,"California, USA","Strawberry, CA, USA","37.882285956343, -122.50299425272",land,09/17/2016,DEER,dead,
6283,United States,"California, USA","Newport Beach, CA, USA","33.621500771721, -117.89196868544",land,09/17/2016,Bird,dead,
6283,United States,"California, USA","Newport Beach, CA, USA","33.621500771721, -117.89196868544",land,09/17/2016,rabbit,dead,
6283,United States,"California, USA","Newport Beach, CA, USA","33.621500771721, -117.89196868544",land,09/17/2016,bat,injured,
6283,United States,"California, USA","Newport Beach, CA, USA","33.621500771721, -117.89196868544",land,09/17/2016,Fish,dead,
6283,United States,"California, USA","Newport Beach, CA, USA","33.621500771721, -117.89196868544",land,09/17/2016,crab,dead,
6283,United States,"California, USA","Newport Beach, CA, USA","33.621500771721, -117.89196868544",land,09/17/2016,crab,dead,
6295,United States,"California, USA","Marin County, CA, USA","37.833707371402, -122.47509970723",land,09/17/2016,birds,dead,
6299,United States,"California, USA","San Rafael, CA, USA","37.994184879807, -122.45492993155",land,09/17/2016,rabbit,dead,
6299,United States,"California, USA","San Rafael, CA, USA","37.994184879807, -122.45492993155",land,09/17/2016,crabs,dead,
6302,United States,"California, USA","Corte Madera, CA, USA","37.927625193181, -122.51134858205",land,09/17/2016,crabs,dead,
6306,United States,"California, USA","Marin County, CA, USA","37.830927310417, -122.537605691",land,09/17/2016,birds,dead,
6309,United States,"California, USA","Sausalito, CA 94965, USA","37.864261324389, -122.4942111969",land,09/17/2016,crab,dead,
6310,Belize,"Cayo District, Belize","Santa Elena, Belize","17.158936074281, -89.067471027374",land,09/24/2016,Fish,dead,
6323,United States,"Rhode Island, USA","South Kingstown, RI, USA","41.370496518578, -71.573503017426",land,09/25/2016,horseshoe crab,dead,
6323,United States,"Rhode Island, USA","South Kingstown, RI, USA","41.370496518578, -71.573503017426",land,09/25/2016,jellyfish,injured,
6326,United States,"Rhode Island, USA","Middletown, RI, USA","41.490931441465, -71.247678995132",land,09/17/2016,jellyfish,dead,
6330,United States,"Rhode Island, USA","Charlestown, RI, USA","41.344597834629, -71.686005592346",land,09/25/2016,horseshoe crab,dead,
6330,United States,"Rhode Island, USA","Charlestown, RI, USA","41.344597834629, -71.686005592346",land,09/25/2016,bird,dead,
6332,United States,"Rhode Island, USA","Narragansett, RI, USA","41.445171259372, -71.433695554733",land,09/17/2016,lobster,dead,
6333,United States,"Rhode Island, USA","New Shoreham, RI 02807, USA","41.1804627851, -71.565413475037",land,09/18/2016,seagull,dead,
6333,United States,"Rhode Island, USA","New Shoreham, RI 02807, USA","41.1804627851, -71.565413475037",land,09/18/2016,deer,dead,
6341,United States,"Rhode Island, USA","Little Compton, RI, USA","41.494178125597, -71.136667728424",land,09/17/2016,seagulls,dead,
6341,United States,"Rhode Island, USA","Little Compton, RI, USA","41.494178125597, -71.136667728424",land,09/17/2016,horseshoe crab,dead,
6343,United States,"Rhode Island, USA","Bristol, RI 02809, USA","41.708740146431, -71.291205883026",land,09/17/2016,horseshoe crab,dead,
6343,United States,"Rhode Island, USA","Bristol, RI 02809, USA","41.708740146431, -71.291205883026",land,09/17/2016,jellyfish,dead,
6343,United States,"Rhode Island, USA","Bristol, RI 02809, USA","41.708740146431, -71.291205883026",land,09/17/2016,crab,dead,
6345,United States,"California, USA","Encinitas, CA, USA","33.013989602369, -117.27840900421",land,09/17/2016,bird,dead,
6347,United States,"California, USA","Poway, CA, USA","32.95243185881, -117.04885482788",land,09/17/2016,cat,dead,
6347,United States,"California, USA","Poway, CA, USA","32.95243185881, -117.04885482788",land,09/17/2016,bird,dead,
6348,United States,"Rhode Island, USA","South Kingstown, RI, USA","41.377959804169, -71.525797247887",land,09/16/2016,seagull,dead,
6351,United States,"Rhode Island, USA","Narragansett, RI, USA","41.492514622125, -71.420515179634",land,09/17/2016,cormorant,dead,
6352,United States,"Rhode Island, USA","Tiverton, RI, USA","41.556797615516, -71.213529109955",land,09/18/2016,horseshoe crab,dead,
6352,United States,"Rhode Island, USA","Tiverton, RI, USA","41.556797615516, -71.213529109955",land,09/18/2016,rat,dead,
6352,United States,"Rhode Island, USA","Tiverton, RI, USA","41.556797615516, -71.213529109955",land,09/18/2016,bird,dead,
6359,United States,"California, USA","Vallejo, CA, USA","38.110812731687, -122.27959156036",land,09/17/2016,cat's food,dead,
6361,United States,"California, USA","Vallejo, CA, USA","38.154981853632, -122.2852563858",land,09/17/2016,9 animals (type of animal not noted),dead,
6363,United States,"California, USA","Vallejo, CA, USA","38.124232621517, -122.25825190544",land,09/17/2016,opossum,dead,
6369,United States,"California, USA","Vallejo, CA, USA","38.108245329345, -122.26722121239",land,09/17/2016,rabbit's foot,dead,
6376,Puerto Rico,"Toa Baja, Puerto Rico","Palo Seco, Toa Baja, Puerto Rico","18.4700437063, -66.136815547943",land,09/17/2016,Rat,dead,
6376,Puerto Rico,"Toa Baja, Puerto Rico","Palo Seco, Toa Baja, Puerto Rico","18.4700437063, -66.136815547943",land,09/17/2016,Bird,dead,
6378,Puerto Rico,"LoÃ­za, Puerto Rico","Torrecilla Baja, LoÃ­za, Puerto Rico","18.450687505988, -65.955283641815",land,09/17/2016,Dog,dead,
6378,Puerto Rico,"LoÃ­za, Puerto Rico","Torrecilla Baja, LoÃ­za, Puerto Rico","18.450687505988, -65.955283641815",land,09/17/2016,Crab,dead,
6378,Puerto Rico,"LoÃ­za, Puerto Rico","Torrecilla Baja, LoÃ­za, Puerto Rico","18.450687505988, -65.955283641815",land,09/17/2016,Chicken,dead,
6379,Puerto Rico,"LoÃ­za, Puerto Rico","Torrecilla Baja, LoÃ­za, Puerto Rico","18.460432027946, -65.990951657295",land,09/17/2016,Cat,dead,
6379,Puerto Rico,"LoÃ­za, Puerto Rico","Torrecilla Baja, LoÃ­za, Puerto Rico","18.460432027946, -65.990951657295",land,09/17/2016,Crab,dead,
6379,Puerto Rico,"LoÃ­za, Puerto Rico","Torrecilla Baja, LoÃ­za, Puerto Rico","18.460432027946, -65.990951657295",land,09/17/2016,Crab,dead,
6379,Puerto Rico,"LoÃ­za, Puerto Rico","Torrecilla Baja, LoÃ­za, Puerto Rico","18.460432027946, -65.990951657295",land,09/17/2016,Crab,dead,
6381,Puerto Rico,"Toa Baja, Puerto Rico","Palo Seco, Toa Baja, Puerto Rico","18.472852311065, -66.13739490509",land,09/17/2016,Bird,dead,
6385,Puerto Rico,"Luquillo, Puerto Rico","Mata De PlÃ¡tano, Luquillo, Puerto Rico","18.380531002561, -65.716245174408",land,09/17/2016,Tinglar,dead,
6388,Puerto Rico,"Carolina, Puerto Rico","Carolina, Puerto Rico","18.444153532485, -66.012425422668",land,09/17/2016,Bee (17),dead,
6388,Puerto Rico,"Carolina, Puerto Rico","Carolina, Puerto Rico","18.444153532485, -66.012425422668",land,09/17/2016,Crab,dead,
6388,Puerto Rico,"Carolina, Puerto Rico","Carolina, Puerto Rico","18.444153532485, -66.012425422668",land,09/17/2016,Crab,dead,
6389,United States,"Delaware, USA","Slaughter Beach, DE 19963, USA","38.911967943965, -75.303554534912",land,09/17/2016,diamond back terrapin,dead,
6391,United States,"Delaware, USA","Sussex County, DE, USA","38.855062948126, -75.243473052979",land,09/24/2016,4 sea turtles,dead,
6391,United States,"Delaware, USA","Sussex County, DE, USA","38.855062948126, -75.243473052979",land,09/24/2016,3 seagulls,dead,
6392,United States,"Delaware, USA","Sussex County, DE, USA","38.828397638142, -75.212155580521",land,09/17/2016,turtle,dead,
6392,United States,"Delaware, USA","Sussex County, DE, USA","38.828397638142, -75.212155580521",land,09/17/2016,puffer fish,dead,
6394,United States,"Delaware, USA","Lewes, DE 19958, USA","38.785047676078, -75.148887634277",land,09/17/2016,2 fish,dead,
6397,United States,"Delaware, USA","Rehoboth Beach, DE, USA","38.71919132618, -75.076789855957",land,09/17/2016,3 seagulls,dead,
6402,United States,"Delaware, USA","Fenwick Island, DE, USA","38.46217223245, -75.049409866333",land,09/17/2016,2 birds,dead,
6501,Brazil,"State of Amazonas, Brazil","Novo AirÃ£o - State of Amazonas, Brazil","-2.8113711933311, -62.40234375",watercraft,11/05/2016,Minus aut itaque omnis fugit et proident do officia cum similique aut accusantium,dead,
6502,United States,"Utah, USA","Wasatch County, UT, USA","40.460172603316, -111.48666143417",land,09/17/2016,fish (4),dead,
6502,United States,"Utah, USA","Wasatch County, UT, USA","40.460172603316, -111.48666143417",land,09/17/2016,bird (1),dead,
6542,United States,"North Carolina, USA","Wilmington, NC, USA","34.213573064901, -77.943663597107",land,09/18/2016,Snapping turtle,dead,
6545,United States,"California, USA","Carlsbad, CA, USA","33.147432931318, -117.34621524811",land,09/17/2016,pigeon,dead,
6545,United States,"California, USA","Carlsbad, CA, USA","33.147432931318, -117.34621524811",land,09/17/2016,lobster,dead,
6555,United States,"Rhode Island, USA","Bristol, RI 02809, USA","41.643451838536, -71.259474009275",land,09/17/2016,fish,dead,
6556,United States,"Rhode Island, USA","North Kingstown, RI, USA","41.583783365484, -71.430391073227",land,09/17/2016,horseshoe crab,dead,
6559,Belize,"Cayo District, Belize","Bullet Tree Falls, Belize","17.169084579857, -89.113476276398",land,10/01/2016,bird,dead,
6560,United States,"Rhode Island, USA","Portsmouth, RI, USA","41.619364515005, -71.304686665535",land,09/25/2016,seagulls (5),dead,
6567,United States,"Connecticut, USA","Clinton, CT, USA","41.268302964629, -72.519611692442",land,10/02/2016,Seagull,dead,
6567,United States,"Connecticut, USA","Clinton, CT, USA","41.268302964629, -72.519611692442",land,10/02/2016,3 Fish,dead,
6568,Guam,,"Talofofo, Guam","13.360747324694, 144.77066636077",land,09/17/2016,snake,dead,
6568,Guam,,"Talofofo, Guam","13.360747324694, 144.77066636077",land,09/17/2016,Deer,dead,
6575,United States,"Rhode Island, USA","Newport County, RI, USA","41.488006071854, -71.290154457092",land,09/17/2016,fish,dead,
6575,United States,"Rhode Island, USA","Newport County, RI, USA","41.488006071854, -71.290154457092",land,09/17/2016,horseshoe crab,dead,
6576,United States,"North Carolina, USA","Wilmington, NC, USA","34.23029014709, -77.89205789566",land,09/18/2016,squirrel,dead,
6576,United States,"North Carolina, USA","Wilmington, NC, USA","34.23029014709, -77.89205789566",land,09/18/2016,snake,dead,
6591,United States,"North Carolina, USA","Carolina Beach, NC 28428, USA","34.03217648339, -77.891693115234",land,10/01/2016,seagull,dead,
6598,Dominican Republic,"Azua Province, Dominican Republic",,"18.443135757231, -70.724487304688",land,09/17/2016,8,dead,
6599,Dominican Republic,"Azua Province, Dominican Republic","Azua 71000, Dominican Republic","18.448346702932, -70.735473632812",land,09/17/2016,5,dead,
6600,Dominican Republic,"Azua Province, Dominican Republic","Azua 71000, Dominican Republic","18.448346702932, -70.735473632812",land,09/17/2016,3,dead,
6601,Dominican Republic,"Azua Province, Dominican Republic","Azua 71000, Dominican Republic","18.448346702932, -70.735473632812",land,09/17/2016,2,dead,
6602,Dominican Republic,"Barahona Province, Dominican Republic","Barahona 81000, Dominican Republic","18.229351338387, -71.098022460938",land,09/17/2016,3,dead,
6603,Dominican Republic,"Barahona Province, Dominican Republic","Barahona 81000, Dominican Republic","18.229351338387, -71.098022460938",land,09/17/2016,1,dead,
6618,United States,"Rhode Island, USA","Providence, RI, USA","41.815665590818, -71.391815543175",land,09/17/2016,fish,dead,
6618,United States,"Rhode Island, USA","Providence, RI, USA","41.815665590818, -71.391815543175",land,09/17/2016,crab,dead,
6621,United States,"Rhode Island, USA","Pawtucket, RI, USA","41.86861807061, -71.379429101944",land,09/15/2016,cormorant,dead,
6626,United States,"Rhode Island, USA","Warwick, RI, USA","41.683633567565, -71.397088766098",land,09/17/2016,fish,dead,
6626,United States,"Rhode Island, USA","Warwick, RI, USA","41.683633567565, -71.397088766098",land,09/17/2016,crab,dead,
6628,United States,"Rhode Island, USA","Charlestown, RI, USA","41.331644628279, -71.714329719543",land,09/17/2016,horseshoe crab,dead,
6628,United States,"Rhode Island, USA","Charlestown, RI, USA","41.331644628279, -71.714329719543",land,09/17/2016,mouse,dead,
6629,United States,"Rhode Island, USA","Warwick, RI, USA","41.666564472503, -71.433684825897",land,09/17/2016,fish,dead,
6631,United States,"Rhode Island, USA","Warwick, RI, USA","41.716909286552, -71.358540058136",land,09/09/2016,seagull,dead,
6631,United States,"Rhode Island, USA","Warwick, RI, USA","41.716909286552, -71.358540058136",land,09/09/2016,fish,dead,
6631,United States,"Rhode Island, USA","Warwick, RI, USA","41.716909286552, -71.358540058136",land,09/09/2016,horseshoe crab,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,bird,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,dog,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,fish,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,crab,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,starfish,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,dog,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,fish,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,crab,dead,
6635,United States,"Texas, USA","Port Aransas, TX, USA","27.821978976796, -97.059381008148",land,09/17/2016,starfish,dead,
6636,Jamaica,"Kingston Parish, Jamaica",,"17.943920549838, -76.758567094803",land,09/17/2016,turtle,dead,
6636,Jamaica,"Kingston Parish, Jamaica",,"17.943920549838, -76.758567094803",land,09/17/2016,bird,dead,
6636,Jamaica,"Kingston Parish, Jamaica",,"17.943920549838, -76.758567094803",land,09/17/2016,puffer fish,dead,
6636,Jamaica,"Kingston Parish, Jamaica",,"17.943920549838, -76.758567094803",land,09/17/2016,sea urchin,dead,
6638,Jamaica,"Clarendon, Jamaica","Salt River, Jamaica","17.836000044458, -77.167013883591",land,09/17/2016,dog,injured,
6638,Jamaica,"Clarendon, Jamaica","Salt River, Jamaica","17.836000044458, -77.167013883591",land,09/17/2016,crab,dead,
6638,Jamaica,"Clarendon, Jamaica","Salt River, Jamaica","17.836000044458, -77.167013883591",land,09/17/2016,conch,dead,
6645,Jamaica,"Saint Thomas Parish, Jamaica",,"17.86612296395, -76.349986195564",land,09/17/2016,fish,dead,
6645,Jamaica,"Saint Thomas Parish, Jamaica",,"17.86612296395, -76.349986195564",land,09/17/2016,crab,dead,
6651,Morocco,"Marrakesh-Safi, Morocco","Safi, Morocco","32.402574055818, -9.2585563659668",land,09/23/2016,bird,dead,
6660,Jamaica,"St. James Parish, Jamaica","St.Bran's Burg, Jamaica","18.518811233907, -77.78426527977",land,09/17/2016,dog,dead,
6660,Jamaica,"St. James Parish, Jamaica","St.Bran's Burg, Jamaica","18.518811233907, -77.78426527977",land,09/17/2016,dog,dead,
6660,Jamaica,"St. James Parish, Jamaica","St.Bran's Burg, Jamaica","18.518811233907, -77.78426527977",land,09/17/2016,dog,dead,
6661,Jamaica,"Clarendon, Jamaica",,"17.745055757719, -77.2420835495",land,09/17/2016,crab,dead,
6666,United States,"Kansas, USA","Norton County, KS, USA","39.909736234537, -100.01953125",watercraft,09/17/2016,Maxime ab veniam duis dolore voluptates non aut voluptas dolore autem eos,injured,
6666,United States,"Kansas, USA","Norton County, KS, USA","39.909736234537, -100.01953125",watercraft,09/17/2016,test,injured,
6668,Jamaica,"Saint Catherine Parish, Jamaica","Hellshire, Jamaica","17.902873568016, -76.892538070679",land,09/17/2016,puffer fish,dead,
6676,United States,"Hawaii, USA","Puako, HI, USA","19.974135466245, -155.83137631416",land,09/17/2016,puffer fish,dead,
6679,Belize,,,"17.741002420451, -88.024091720581",land,09/22/2016,pigeon,dead,
6679,Belize,,,"17.741002420451, -88.024091720581",land,09/22/2016,fish,dead,
6679,Belize,,,"17.741002420451, -88.024091720581",land,09/22/2016,bird,dead,
6682,United States,"Florida, USA","St. Petersburg, FL, USA","27.649301286954, -82.67657160759",land,09/24/2016,1 Fish,dead,
6682,United States,"Florida, USA","St. Petersburg, FL, USA","27.649301286954, -82.67657160759",land,09/24/2016,6 Animals,dead,
6683,United States,"Florida, USA","Tierra Verde, FL 33715, USA","27.655046093888, -82.717923223972",land,09/24/2016,Pelican,dead,
6684,United States,"Florida, USA","Pinellas County, FL, USA","27.614797589563, -82.735633850098",land,09/24/2016,2 Birds,dead,
